dates,등락률,result
2019-12-20,0.0,0.0
2019-12-23,0.0,0.0
2019-12-24,-0.83,0.0
2019-12-26,-0.83,0.0
2019-12-27,0.7,0.0
2019-12-30,0.42,0.0
2020-01-02,-1.53,0.0
2020-01-03,0.14,0.0
2020-01-06,-1.69,-1.0
2020-01-07,0.57,0.0
2020-01-08,-3.98,-1.0
2020-01-09,-1.33,0.0
2020-01-10,0.3,0.0
2020-01-13,-0.3,0.0
2020-01-14,2.55,1.0
2020-01-15,1.9,1.0
2020-01-16,0.43,0.0
2020-01-17,-1.0,0.0
2020-01-20,2.89,1.0
2020-01-21,-1.54,0.0
2020-01-22,0.43,0.0
2020-01-23,-1.99,-1.0
2020-01-28,-2.75,-1.0
2020-01-29,0.15,0.0
2020-01-30,0.0,0.0
2020-01-31,-1.93,-1.0
2020-02-03,-1.52,0.0
2020-02-04,0.31,0.0
2020-02-05,0.15,0.0
2020-02-06,2.45,1.0
2020-02-07,0.75,0.0
2020-02-10,-0.45,0.0
2020-02-11,0.3,0.0
2020-02-12,1.04,0.0
2020-02-13,-1.18,0.0
2020-02-14,-0.15,0.0
2020-02-17,0.0,0.0
2020-02-18,2.84,1.0
2020-02-19,-0.15,0.0
2020-02-20,-2.33,-1.0
2020-02-21,-1.64,-1.0
2020-02-24,-4.24,-1.0
2020-02-25,-0.47,0.0
2020-02-26,0.48,0.0
2020-02-27,-1.42,0.0
2020-02-28,-3.21,-1.0
2020-03-02,-0.5,0.0
2020-03-03,0.17,0.0
2020-03-04,0.66,0.0
2020-03-05,1.49,0.0
2020-03-06,-1.95,-1.0
2020-03-09,-4.15,-1.0
2020-03-10,3.81,1.0
2020-03-11,-1.67,-1.0
2020-03-12,-5.93,-1.0
2020-03-13,-5.41,-1.0
2020-03-16,-4.0,-1.0
2020-03-17,-1.88,-1.0
2020-03-18,-2.93,-1.0
2020-03-19,-9.06,-1.0
2020-03-20,3.32,1.0
2020-03-23,-7.21,-1.0
2020-03-24,6.09,1.0
2020-03-25,9.23,1.0
2020-03-26,1.03,0.0
2020-03-27,0.82,0.0
2020-03-30,-1.82,-1.0
2020-03-31,-0.62,0.0
2020-04-01,-0.21,0.0
2020-04-02,2.49,1.0
2020-04-03,1.12,0.0
2020-04-06,2.51,1.0
2020-04-07,6.65,1.0
2020-04-08,-2.2,-1.0
2020-04-09,1.69,0.0
2020-04-10,-0.74,0.0
2020-04-13,-1.12,0.0
2020-04-14,0.75,0.0
2020-04-16,-0.19,0.0
2020-04-17,1.87,1.0
2020-04-20,-1.28,0.0
2020-04-21,-2.23,-1.0
2020-04-22,-0.38,0.0
2020-04-23,1.72,0.0
2020-04-24,-1.31,0.0
2020-04-27,1.52,0.0
2020-04-28,0.37,0.0
2020-04-29,2.43,1.0
2020-05-04,0.55,0.0
2020-05-06,0.54,0.0
2020-05-07,-1.44,0.0
2020-05-08,0.91,0.0
2020-05-11,-1.27,0.0
2020-05-12,0.0,0.0
2020-05-13,0.92,0.0
2020-05-14,-1.45,0.0
2020-05-15,0.37,0.0
2020-05-18,3.68,1.0
2020-05-19,3.19,1.0
2020-05-20,-0.34,0.0
2020-05-21,-1.38,0.0
2020-05-22,-1.57,0.0
2020-05-25,-0.36,0.0
2020-05-26,1.78,1.0
2020-05-27,4.2,1.0
2020-05-28,-1.68,-1.0
2020-05-29,1.37,0.0
2020-06-01,-0.17,0.0
2020-06-02,1.35,0.0
2020-06-03,3.5,1.0
2020-06-04,0.16,0.0
2020-06-05,1.29,0.0
2020-06-08,1.59,0.0
2020-06-09,4.06,1.0
2020-06-10,5.26,1.0
2020-06-11,-1.57,0.0
2020-06-12,-1.74,-1.0
2020-06-15,-7.23,-1.0
2020-06-16,3.66,1.0
2020-06-17,4.6,1.0
2020-06-18,-0.59,0.0
2020-06-19,1.47,0.0
2020-06-22,-1.89,-1.0
2020-06-23,-1.33,0.0
2020-06-24,0.6,0.0
2020-06-25,-3.43,-1.0
2020-06-26,0.0,0.0
2020-06-29,-1.85,-1.0
2020-06-30,-0.47,0.0
2020-07-01,1.9,1.0
2020-07-02,0.31,0.0
2020-07-03,0.62,0.0
2020-07-06,4.77,1.0
2020-07-07,-3.82,-1.0
2020-07-08,1.37,0.0
2020-07-09,1.96,1.0
2020-07-10,0.74,0.0
2020-07-13,0.44,0.0
2020-07-14,3.36,1.0
2020-07-15,5.79,1.0
2020-07-16,-0.53,0.0
2020-07-17,1.61,0.0
2020-07-20,0.4,0.0
2020-07-21,-1.45,0.0
2020-07-22,0.13,0.0
2020-07-23,-1.2,0.0
2020-07-24,0.0,0.0
2020-07-27,-0.67,0.0
2020-07-28,-1.49,0.0
2020-07-29,-0.69,0.0
2020-07-30,0.14,0.0
2020-07-31,-1.94,-1.0
2020-08-03,4.67,1.0
2020-08-04,5.27,1.0
2020-08-05,0.51,0.0
2020-08-06,-1.4,0.0
2020-08-07,0.0,0.0
2020-08-10,11.01,1.0
2020-08-11,-3.15,-1.0
2020-08-12,5.18,1.0
2020-08-13,-0.34,0.0
2020-08-14,1.95,1.0
2020-08-18,-5.3,-1.0
2020-08-19,1.19,0.0
2020-08-20,-0.12,0.0
2020-08-21,6.36,1.0
2020-08-24,0.33,0.0
2020-08-25,-0.33,0.0
2020-08-26,-2.66,-1.0
2020-08-27,-1.93,-1.0
2020-08-28,-0.35,0.0
2020-08-31,-1.98,-1.0
2020-09-01,4.16,1.0
2020-09-02,-1.37,0.0
2020-09-03,-0.92,0.0
2020-09-04,-1.98,-1.0
2020-09-07,-0.24,0.0
2020-09-08,2.39,1.0
2020-09-09,5.13,1.0
2020-09-10,3.33,1.0
2020-09-11,-0.86,0.0
2020-09-14,-0.32,0.0
2020-09-15,-0.33,0.0
2020-09-16,-1.31,0.0
2020-09-17,0.0,0.0
2020-09-18,-0.77,0.0
2020-09-21,1.11,0.0
2020-09-22,-2.2,-1.0
2020-09-23,2.59,1.0
2020-09-24,-1.86,-1.0
2020-09-25,3.8,1.0
2020-09-28,-1.29,0.0
2020-09-29,0.0,0.0
2020-10-05,0.44,0.0
2020-10-06,2.5,1.0
2020-10-07,1.8,1.0
2020-10-08,-2.91,-1.0
2020-10-12,-1.5,0.0
2020-10-13,-0.22,0.0
2020-10-14,-0.33,0.0
2020-10-15,0.0,0.0
2020-10-16,-1.64,-1.0
2020-10-19,-0.89,0.0
2020-10-20,1.8,1.0
2020-10-21,-0.33,0.0
2020-10-22,-2.21,-1.0
2020-10-23,1.36,0.0
2020-10-26,-0.56,0.0
2020-10-27,0.34,0.0
2020-10-28,0.67,0.0
2020-10-29,-3.11,-1.0
2020-10-30,-3.67,-1.0
2020-11-02,1.79,1.0
2020-11-03,0.94,0.0
2020-11-04,-0.23,0.0
2020-11-05,0.46,0.0
2020-11-06,0.69,0.0
2020-11-09,0.23,0.0
2020-11-10,-1.6,-1.0
2020-11-11,1.05,0.0
2020-11-12,-0.81,0.0
2020-11-13,-0.58,0.0
2020-11-16,1.05,0.0
2020-11-17,-1.73,-1.0
2020-11-18,4.47,1.0
2020-11-19,0.34,0.0
2020-11-20,-0.45,0.0
2020-11-23,0.56,0.0
2020-11-24,-0.67,0.0
2020-11-25,-1.24,0.0
2020-11-26,-0.57,0.0
2020-11-27,0.92,0.0
2020-11-30,-2.62,-1.0
2020-12-01,0.58,0.0
2020-12-02,-0.12,0.0
2020-12-03,5.12,1.0
2020-12-04,0.22,0.0
2020-12-07,-1.44,0.0
2020-12-08,6.5,1.0
2020-12-09,1.26,0.0
2020-12-10,-0.83,0.0
2020-12-11,0.42,0.0
2020-12-14,-0.84,0.0
2020-12-15,-1.68,-1.0
2020-12-16,4.18,1.0
2020-12-17,-0.41,0.0
2020-12-18,-1.14,0.0
2020-12-21,-0.94,0.0
2020-12-22,-2.85,-1.0
2020-12-23,29.61,1.0
2020-12-24,-6.28,-1.0
2020-12-28,11.16,1.0
2020-12-29,5.62,1.0
2020-12-30,2.66,1.0
2021-01-04,5.19,1.0
2021-01-05,-1.41,0.0
2021-01-06,-1.79,-1.0
2021-01-07,9.09,1.0
2021-01-08,-1.67,-1.0
2021-01-11,-3.73,-1.0
2021-01-12,-2.46,-1.0
2021-01-13,1.08,0.0
2021-01-14,5.0,1.0
2021-01-15,-4.76,-1.0
2021-01-18,-0.71,0.0
2021-01-19,6.47,1.0
2021-01-20,12.84,1.0
2021-01-21,10.78,1.0
2021-01-22,-4.05,-1.0
2021-01-25,0.28,0.0
2021-01-26,-4.49,-1.0
2021-01-27,-1.76,-1.0
2021-01-28,-1.5,0.0
2021-01-29,-6.99,-1.0
2021-02-01,3.27,1.0
2021-02-02,0.0,0.0
2021-02-03,4.43,1.0
2021-02-04,-4.55,-1.0
2021-02-05,0.32,0.0
2021-02-08,-0.63,0.0
2021-02-09,2.55,1.0
2021-02-10,4.04,1.0
2021-02-15,-1.49,0.0
2021-02-16,4.55,1.0
2021-02-17,2.03,1.0
2021-02-18,-2.84,-1.0
2021-02-19,-1.75,-1.0
2021-02-22,-1.19,0.0
2021-02-23,-5.12,-1.0
2021-02-24,-4.76,-1.0
2021-02-25,2.67,1.0
2021-02-26,-4.87,-1.0
2021-03-02,1.71,0.0
2021-03-03,1.01,0.0
2021-03-04,-2.99,-1.0
2021-03-05,1.71,0.0
2021-03-08,-3.7,-1.0
2021-03-09,1.05,0.0
2021-03-10,-1.38,0.0
2021-03-11,3.51,1.0
2021-03-12,3.39,1.0
2021-03-15,-0.66,0.0
2021-03-16,4.29,1.0
2021-03-17,0.0,0.0
2021-03-18,-1.58,-1.0
2021-03-19,-1.61,-1.0
2021-03-22,1.31,0.0
2021-03-23,-6.13,-1.0
2021-03-24,0.69,0.0
2021-03-25,1.02,0.0
2021-03-26,-3.38,-1.0
2021-03-29,-1.75,-1.0
2021-03-30,8.19,1.0
2021-03-31,-1.32,0.0
2021-04-01,6.0,1.0
2021-04-02,-0.31,0.0
2021-04-05,-2.52,-1.0
2021-04-06,3.56,1.0
2021-04-07,-0.94,0.0
2021-04-08,-1.26,0.0
2021-04-09,1.28,0.0
2021-04-12,-1.26,0.0
2021-04-13,0.64,0.0
2021-04-14,2.54,1.0
2021-04-15,6.5,1.0
2021-04-16,-2.03,-1.0
2021-04-19,1.48,0.0
2021-04-20,0.58,0.0
2021-04-21,-3.49,-1.0
2021-04-22,-1.51,0.0
2021-04-23,0.0,0.0
2021-04-26,3.67,1.0
2021-04-27,-1.47,0.0
2021-04-28,-1.8,-1.0
2021-04-29,-1.22,0.0
2021-04-30,-2.78,-1.0
2021-05-03,-1.59,-1.0
2021-05-04,-0.32,0.0
2021-05-06,-1.94,-1.0
2021-05-07,0.99,0.0
2021-05-10,0.33,0.0
2021-05-11,-2.93,-1.0
2021-05-12,-1.34,0.0
2021-05-13,0.68,0.0
2021-05-14,0.34,0.0
2021-05-17,-0.67,0.0
2021-05-18,1.69,0.0
2021-05-20,-0.33,0.0
2021-05-21,0.0,0.0
2021-05-24,0.0,0.0
2021-05-25,2.68,1.0
2021-05-26,-0.98,0.0
2021-05-27,-1.64,-1.0
2021-05-28,1.34,0.0
2021-05-31,0.33,0.0
2021-06-01,-0.33,0.0
2021-06-02,0.0,0.0
2021-06-03,1.98,1.0
2021-06-04,-0.65,0.0
2021-06-07,0.98,0.0
2021-06-08,-1.61,-1.0
2021-06-09,-1.31,0.0
2021-06-10,-0.33,0.0
2021-06-11,1.0,0.0
2021-06-14,3.96,1.0
2021-06-15,0.63,0.0
2021-06-16,-0.63,0.0
2021-06-17,-1.9,-1.0
2021-06-18,1.62,0.0
2021-06-21,2.23,1.0
2021-06-22,-0.93,0.0
2021-06-23,-0.94,0.0
2021-06-24,4.13,1.0
2021-06-25,-0.3,0.0
2021-06-28,0.0,0.0
2021-06-29,-1.53,0.0
2021-06-30,1.55,0.0
2021-07-01,-0.92,0.0
2021-07-02,0.93,0.0
2021-07-05,2.14,1.0
2021-07-06,1.8,1.0
2021-07-07,-2.94,-1.0
2021-07-08,-3.03,-1.0
2021-07-09,-0.63,0.0
2021-07-12,-0.31,0.0
2021-07-13,3.15,1.0
2021-07-14,-1.53,0.0
2021-07-15,0.0,0.0
2021-07-16,-0.31,0.0
2021-07-19,-1.87,-1.0
2021-07-20,3.17,1.0
2021-07-21,0.31,0.0
2021-07-22,0.61,0.0
2021-07-23,1.52,0.0
2021-07-26,-2.1,-1.0
2021-07-27,0.0,0.0
2021-07-28,0.61,0.0
2021-07-29,1.52,0.0
2021-07-30,-5.41,-1.0
2021-08-02,-0.63,0.0
2021-08-03,0.0,0.0
2021-08-04,2.24,1.0
2021-08-05,-1.25,0.0
2021-08-06,-0.63,0.0
2021-08-09,2.55,1.0
2021-08-10,-2.17,-1.0
2021-08-11,-0.95,0.0
2021-08-12,-1.92,-1.0
2021-08-13,-1.63,-1.0
2021-08-17,0.33,0.0
2021-08-18,1.66,0.0
2021-08-19,-3.58,-1.0
2021-08-20,-1.01,0.0
2021-08-23,-4.1,-1.0
2021-08-24,1.07,0.0
2021-08-25,0.0,0.0
2021-08-26,-0.35,0.0
2021-08-27,-0.71,0.0
2021-08-30,-0.71,0.0
2021-08-31,1.79,1.0
2021-09-01,-0.7,0.0
2021-09-02,-1.06,0.0
2021-09-03,10.04,1.0
2021-09-06,-3.58,-1.0
2021-09-07,-0.34,0.0
2021-09-08,-2.37,-1.0
2021-09-09,-1.74,-1.0
2021-09-10,3.53,1.0
2021-09-13,-2.39,-1.0
2021-09-14,-0.35,0.0
2021-09-15,-0.35,0.0
2021-09-16,-0.7,0.0
2021-09-17,-1.06,0.0
2021-09-23,0.72,0.0
2021-09-24,-0.71,0.0
2021-09-27,-0.72,0.0
2021-09-28,-4.33,-1.0
2021-09-29,-2.26,-1.0
2021-09-30,-1.54,0.0
2021-10-01,-1.57,0.0
2021-10-05,-1.59,-1.0
2021-10-06,-2.83,-1.0
2021-10-07,3.33,1.0
2021-10-08,-3.23,-1.0
2021-10-12,3.33,1.0
2021-10-13,-1.61,-1.0
2021-10-14,1.23,0.0
2021-10-15,2.43,1.0
2021-10-18,-2.37,-1.0
2021-10-19,2.43,1.0
2021-10-20,-1.19,0.0
2021-10-21,0.4,0.0
2021-10-22,-0.4,0.0
2021-10-25,-0.4,0.0
2021-10-26,0.8,0.0
2021-10-27,-2.79,-1.0
2021-10-28,0.0,0.0
2021-10-29,-1.23,0.0
2021-11-01,0.0,0.0
2021-11-02,2.07,1.0
2021-11-03,-0.81,0.0
2021-11-04,0.41,0.0
2021-11-05,0.41,0.0
2021-11-08,-0.41,0.0
2021-11-09,0.41,0.0
2021-11-10,-2.85,-1.0
2021-11-11,-1.67,-1.0
2021-11-12,3.83,1.0
2021-11-15,2.05,1.0
2021-11-16,-0.4,0.0
2021-11-17,-0.81,0.0
2021-11-18,-0.41,0.0
